OBJECTID,businessUnit_name,businessUnit_number,Description,Type,Address,City,County,State,Postal Code,Operation Status,GlobalID,x,y
55266,"SAINT CHARLES, MO",8251,Sam's Club,Wholesale,2855 VETERANS MEMORIAL PKWY,SAINT CHARLES,ST. CHARLES,MO,63303-3526,Open,c947ea54-1015-43ce-a7ea-ff602391af7b,-10077300.2085,4690370.78
55267,"N CHARLESTON,SC",8252,Sam's Club,Wholesale,4900 CENTRE POINTE DR,NORTH CHARLESTON,CHARLESTON,SC,29418-6927,Open,89c2cf44-1908-4581-8a25-3517fa7ac5b5,-8907702.275,3879328.1926
55268,"JACKSONVILLE(N), FL",8253,Sam's Club,Wholesale,300 BUSCH DR,JACKSONVILLE,DUVAL,FL,32218-5551,Open,7ac39dbc-9c82-4919-b19b-cfa4776c066c,-9089199.5765,3558764.2715
55269,"WICHITA, KS",8254,Sam's Club,Wholesale,6200 W KELLOGG DR,WICHITA,SEDGWICK,KS,67209-2352,Open,5a69a446-c684-4332-9128-ae4d1f412599,-10844235.1725,4533699.2267
55270,"KNOXVILLE, TN",8256,Sam's Club,Wholesale,8435 WALBROOK DR,KNOXVILLE,KNOX,TN,37923-3115,Open,b925d42b-72f8-4783-b169-7751fb09eb4a,-9357557.9183,4290604.8357
55271,"SAM'S HENDERSONVILLE, TN",8257,Sam's Club,Wholesale,301 INDIAN LAKE BLVD,HENDERSONVILLE,SUMNER,TN,37075-6218,Open,609d4ca7-9285-4619-b792-55b94bfb4095,-9640006.9698,4346042.0328
55272,"AUSTIN, TX",8259,Sam's Club,Wholesale,9900 S INTERSTATE 35,AUSTIN,TRAVIS,TX,78748-3885,Open,0f66cfb0-b463-45c9-924e-5b382876dc58,-10886444.6291,3523641.2937
55273,"KENNER, LA",8261,Sam's Club,Wholesale,455 31ST ST,KENNER,JEFFERSON,LA,70065-4101,Open,848548b3-85a0-42c4-8641-528a43877f15,-10048118.8059,3504788.0074
55274,"SAN ANTONIO (N), TX",8262,Sam's Club,Wholesale,12349 N IH 35,SAN ANTONIO,BEXAR,TX,78233-3201,Open,794b93db-4887-4ab4-95e4-f51336dd22f6,-10949176.2791,3446185.2777
55275,"TULSA, OK",8263,Sam's Club,Wholesale,4420 S SHERIDAN RD,TULSA,TULSA,OK,74145-1122,Open,8e110377-79d1-4c8e-8558-3c180eafc7bf,-10676268.6437,4314349.1755
55276,"SAN ANTONIO (S), TX",8264,Sam's Club,Wholesale,3150 SW MILITARY DR,SAN ANTONIO,BEXAR,TX,78224-1038,Open,c442d9eb-d3d6-4175-859d-2bf5a1196b4d,-10970371.5101,3421008.4096
55277,"LAKE CHARLES,LA",8265,Sam's Club,Wholesale,2025 SAMS WAY,LAKE CHARLES,CALCASIEU,LA,70601-8783,Open,87d621f2-2c00-4ef5-a6f8-bc0c008285c9,-10380719.8484,3529130.9564
55278,"SHERWOOD, AR",8266,Sam's Club,Wholesale,5600 LANDERS RD,NORTH LITTLE ROCK,PULASKI,AR,72117-1903,Open,f1bcc770-4db0-424e-8fd8-daff90bb0d19,-10264440.1838,4137501.6985
55279,"CORPUS CHRISTI, TX",8267,Sam's Club,Wholesale,4833 S.P.I.D,CORPUS CHRISTI,NUECES,TX,78411-4201,Open,a950ca94-65f5-4a3e-8b0f-a58d497448e0,-10840791.9493,3212749.0824
55280,"N. RICHLAND HILLS, TX",8268,Sam's Club,Wholesale,6375 NE LOOP 820,NORTH RICHLAND HILLS,TARRANT,TX,76180-6035,Open,0b290db7-4d34-4037-b91e-4d74bd4af8be,-10825639.1402,3874443.3184
55281,"GRAND PRAIRIE, TX",8269,Sam's Club,Wholesale,2325 W HWY I 20,GRAND PRAIRIE,TARRANT,TX,75052-3927,Open,6e22904d-cc63-4b3d-a5d4-7250b21f9bdd,-10802455.5204,3852019.0641
55282,"LUBBOCK, TX",8270,Sam's Club,Wholesale,6016 MARSHA SHARP FWY,LUBBOCK,LUBBOCK,TX,79407-3730,Open,a162cbe7-ee4d-43a8-afb9-17d5efee4526,-11348915.5536,3968739.1208
55283,"JACKSON, MS",8271,Sam's Club,Wholesale,257 GRANDVIEW BLVD,MADISON,MADISON,MS,39110-5514,Open,a7b603c6-4e3e-4941-a5cb-7e61c654cc22,-10034386.8788,3823758.4556
55284,"COLORADO SPRINGS, CO",8272,Sam's Club,Wholesale,4385 VENETUCCI BOULEVARD,COLORADO SPRINGS,EL PASO,CO,80906-4049,Open,7ff37ed0-930f-4133-9c8d-909853594172,-11664339.2195,4688876.7652
55285,"SHREVEPORT, LA",8273,Sam's Club,Wholesale,7400 YOUREE DR,SHREVEPORT,CADDO,LA,71105-5536,Open,16a29d6b-6960-4397-8394-085321da2ad3,-10432789.7629,3820931.649
55286,"HOUSTON (NW),TX",8274,Sam's Club,Wholesale,12205 WEST RD,HOUSTON,HARRIS,TX,77065-4522,Open,7dc5af46-4da8-4bda-acd7-3eda975f1d78,-10641616.89,3490876.7537
55287,"BEAUMONT, TX",8275,Sam's Club,Wholesale,1615 INTERSTATE 10 S,BEAUMONT,JEFFERSON,TX,77701-4759,Open,80c0907e-2b5f-4060-adb1-5bd318ddefe7,-10478998.3722,3511199.6657
55288,"LOUISVILLE, KY",8276,Sam's Club,Wholesale,6622 PRESTON HWY,LOUISVILLE,JEFFERSON,KY,40219-1822,Open,8b35dd32-77e1-48dd-a8b2-63bac00efce7,-9540043.069,4601354.2323
55289,"WESTWORTH VILLAGE, TX",8277,Sam's Club,Wholesale,6760 WESTWORTH BLVD,WESTWORTH VILLAGE,TARRANT,TX,76114-4002,Open,f279ad8e-ac55-4cf8-8af7-7e155f0ecbab,-10846009.1599,3862835.1051
55290,"GREENVILLE, SC",8278,Sam's Club,Wholesale,1211 WOODRUFF RD,GREENVILLE,GREENVILLE,SC,29607-5737,Open,4571cb37-5f23-4bb3-adbc-9a75ce270859,-9160381.6004,4140219.3544
55291,"AMARILLO, TX",8279,Sam's Club,Wholesale,2201 ROSS OSAGE ST,AMARILLO,POTTER,TX,79103-2318,Open,63c123d6-bcec-4ed3-9139-f8754910a00f,-11334044.4942,4189748.7551
55292,"EL PASO, TX",8280,Sam's Club,Wholesale,11360 PELLICANO DRIVE,EL PASO,EL PASO,TX,79936-0000,Open,d03f2773-cd46-46b7-aba5-1cc0ad1b81ec,-11835044.319,3729903.7673
55293,"HOUSTON (E), TX",8281,Sam's Club,Wholesale,13600 EAST FWY,HOUSTON,HARRIS,TX,77015-5917,Open,d8489664-f0a4-4e94-8428-303e208cea5d,-10595684.9096,3473798.1394
55294,"DALLAS (S), TX",8282,Sam's Club,Wholesale,2900 W WHEATLAND RD,DALLAS,DALLAS,TX,75237-3535,Open,fef7d53d-ed1c-457b-948d-d292459998a3,-10783146.7094,3848337.6522
55295,"COLUMBIA, SC",8283,Sam's Club,Wholesale,5426 FOREST DR,COLUMBIA,RICHLAND,SC,29206-5401,Open,cca8b954-97f9-4ca3-8b62-f2e2b8369826,-9011408.9598,4031266.6519
55297,"TYLER, TX",8284,Sam's Club,Wholesale,2025 S SOUTHWEST LOOP 323,TYLER,SMITH,TX,75701-0763,Open,2057148c-8aaf-4ad6-83e8-37300ee80b1f,-10613618.3682,3806259.1144
55298,"O'FALLON, IL",8285,Sam's Club,Wholesale,1350 W US HIGHWAY 50,O FALLON,ST. CLAIR,IL,62269-1615,Open,e87f1b06-48f8-4f82-9e92-1450ffc19430,-10013231.2775,4663742.9631
55299,"WACO, TX",8286,Sam's Club,Wholesale,2301 E WACO DR,WACO,MCLENNAN,TX,76705-3207,Open,aac30d35-4b68-4774-bff5-da57d6ffd92a,-10809948.8806,3708873.3133
55300,"MORROW, GA",8287,Sam's Club,Wholesale,7325 JONESBORO RD,MORROW,CLAYTON,GA,30260-2950,Open,3eaf71b0-c916-4390-beb7-4fb7444766c3,-9389710.6607,3969288.2583
55301,"MIDLAND, TX",8288,Sam's Club,Wholesale,1500 TRADEWINDS BLVD,MIDLAND,MIDLAND,TX,79706-2833,Open,9fd7243e-eb6f-45d6-9b55-930cb688a412,-11371977.0559,3762553.3801
55302,"OK CITY (W), OK",8289,Sam's Club,Wholesale,5510 SW 5TH ST,OKLAHOMA CITY,OKLAHOMA,OK,73128-1216,Open,c162b606-d7c7-4ca4-9fbf-0bf2ee1d9107,-10866297.805,4226277.0672
55303,"ORLANDO (S), FL",8290,Sam's Club,Wholesale,9498 S ORANGE BLOSSOM TRL,ORLANDO,ORANGE,FL,32837-8322,Open,05d138f7-0f16-41c4-82e1-5e818324e99a,-9062226.8639,3302332.8887
55304,"FLINT, MI",8291,Sam's Club,Wholesale,4373 CORUNNA RD,FLINT,GENESEE,MI,48532-4152,Open,64757cd2-e3a3-4e0d-85d3-fe97e88c1d3d,-9324844.0142,5311929.6848
55305,"MEMPHIS (E), TN",8292,Sam's Club,Wholesale,2150 COVINGTON PIKE,MEMPHIS,SHELBY,TN,38128-6907,Open,3d710760-36bd-4ba4-9095-62e75300a938,-10006975.3448,4188997.837
55306,"INDEPENDENCE, MO",8293,Sam's Club,Wholesale,4100 S BOLGER RD,INDEPENDENCE,JACKSON,MO,64055-6772,Open,46be802d-b11e-4faf-b0cc-e42a49b6ef05,-10504888.5028,4728036.6419
55307,"NASHVILLE(S),TN",8294,Sam's Club,Wholesale,1300 ANTIOCH PIKE,NASHVILLE,DAVIDSON,TN,37211-4102,Open,c86d988e-5382-4555-8597-3e61a361a8ea,-9650260.3855,4312605.6627
55308,"TEXARKANA, TX",8295,Sam's Club,Wholesale,3610 SAINT MICHAEL DR,TEXARKANA,BOWIE,TX,75503-2341,Open,388736cd-900a-4bf5-a55c-410aba7cc216,-10473640.8991,3956375.1462
55309,"SPRINGFIELD, MO",8296,Sam's Club,Wholesale,3660 E SUNSHINE ST,SPRINGFIELD,GREENE,MO,65809-2820,Open,bacebe78-7091-4814-a4e8-93444318d756,-10377128.5703,4463951.9885
55310,"ROCKFORD, IL",8297,Sam's Club,Wholesale,7151 WALTON ST,ROCKFORD,WINNEBAGO,IL,61108-2600,Open,300354be-e6d8-4c90-8ee5-62e26adceca9,-9904780.2673,5201082.3548
55311,"JOLIET, IL",8298,Sam's Club,Wholesale,321 S LARKIN AVE,JOLIET,WILL,IL,60436-1249,Open,53bc741f-9c2f-4756-927a-fd6a4ea831d0,-9810354.8451,5088771.5459
55312,PLANO TX,8299,Sam's Club,Wholesale,301 COIT RD,PLANO,COLLIN,TX,75075-5711,Open,e2fc65f1-8fd8-4082-b953-4a5c06ebca78,-10772441.0027,3895531.3377
55318,YAPHANK NY,8331,WM Supercenter,Retail,901 BOULEVARD EAST,YAPHANK,SUFFOLK,NY,11980-0000,Open,aab9cf17-ebf8-4b21-adc3-a8136a0ba261,-8114879.4069,4989624.9129
55353,DALLAS TX,8930,WM Supercenter,Retail,15757 COIT RD,DALLAS,DALLAS,TX,75248-4467,Open,e1b2dc73-b67e-40dd-801c-458c168dcd8d,-10772414.8426,3890444.4117
55355,INDIO JEFFERSON & FRED WARING CA,8958,Neighborhood Market,Retail,44100 JEFFERSON ST STE F,INDIO,RIVERSIDE,CA,92201-2715,Open,388f8da7-d167-4c13-9db9-6a1ef30c436b,-12942733.8102,3992425.4919
55427,METAIRIE VETERANS LA,9894,STAND ALONE PICKUP,Retail,615 VETERANS BOULEVARD,METAIRIE,JEFFERSON PARISH,LA,70005-0000,Open,096bc6c8-fea6-47f3-8270-3e5a682b8c6e,-10033122.846,3503790.3454
55481,"HANOVER, PA",4855,Sam's Club,Wholesale,261 WILSON AVE,HANOVER,YORK,PA,17331-0000,Open,4b0371da-0a82-4aca-8c03-30448b4d85b1,-8570546.2615,4841078.5362
55482,"CONNELLSVILLE, PA",5379,WM Supercenter,Retail,1450 MORRELL AVE,CONNELLSVILLE,FAYETTE,PA,15425-3809,Open,acd0c95a-5414-467e-8163-6b94016e60fe,-8861879.1651,4866557.7172
55483,"SALT LAKE CITY, UT",6686,Sam's Club,Wholesale,1905 SOUTH 300 WEST,SALT LAKE CITY,SALT LAKE,UT,84115-1806,Open,a3ba2a3c-ccdc-43cf-9f9a-e25a30db5f9a,-12456405.8942,4972473.944
55484,"BETHEL PARK, PA",5381,Wal-Mart,Retail,5055 LIBRARY RD,BETHEL PARK,ALLEGHENY,PA,15102-2813,Open,1250a7c8-4af5-4051-9dce-a02ec8374475,-8908177.0526,4915316.4258
55485,CAPE CORAL (PINE) FL,4857,Sam's Club,Wholesale,301 SW PINE ISLAND ROAD,CAPE CORAL,LEE,FL,33991-0000,Open,2140cc58-cad5-4256-897f-3c2e1680be1a,-9125942.5782,3080121.7753
55487,"PASADENA, MD",5382,WM Supercenter,Retail,8107 GOVERNOR RITCHIE HWY,PASADENA,ANNE ARUNDEL,MD,21122-6917,Open,4793c70f-41b9-4dda-ab04-6a988524ba5e,-8525644.9883,4739898.8228
55488,SUMTER BULTMAN DR SC,5383,Neighborhood Market,Retail,615 BULTMAN DR,SUMTER,SUMTER,SC,29150-2514,Open,d778a9a0-d3be-469c-b1f7-f223a3ebc0e3,-8946736.4544,4020555.5183
55489,WYLIE MCMILLIAN TX,6078,Neighborhood Market,Retail,1400 MCCREARY ROAD,WYLIE,COLLIN,TX,75098-0000,Open,83f79632-8f2c-45bf-8907-129880024f2e,-10752737.1189,3899861.1854
55490,"BUTLER, PA",4859,Sam's Club,Wholesale,200 MORAINE POINTE PLZ,BUTLER,BUTLER,PA,16001-2412,Open,53fecb47-6499-4413-bdaa-fb37c67f2964,-8900420.6444,4994199.0071
55491,"BRIDGETON, NJ",5384,Wal-Mart,Retail,1130 HIGHWAY 77,BRIDGETON,CUMBERLAND,NJ,08302-5988,Open,e506c516-affb-4cf9-9e6f-c57d2eab7418,-8372218.2322,4788743.385
55493,"BECKLEY, WV",4860,Sam's Club,Wholesale,1220 N EISENHOWER DR,BECKLEY,RALEIGH,WV,25801-3120,Open,678d91bd-04d0-47a4-b8cd-3b712bfa8a27,-9036234.7647,4551629.6327
55495,"DEFIANCE, OH",5385,WM Supercenter,Retail,1804 N CLINTON ST,DEFIANCE,DEFIANCE,OH,43512-8556,Open,28113218-e306-4a9e-b67c-7c33f7888997,-9391402.383,5057480.8421
55497,"ST PETERSBURG, FL",4861,Sam's Club,Wholesale,1725 34TH ST N,ST PETERSBURG,PINELLAS,FL,33713-3601,Open,1f643e13-c227-4790-86c9-e57be4f3206d,-9203527.1426,3222386.5207
55498,"CAGUAS, PR",6689,Sam's Club,Wholesale,PLZ CENTRO II,CAGUAS,CAGUAS,PR,00725-0000,Open,a56c1497-a9e4-41df-b9ff-9e875c54fbed,-7350109.8297,2065784.1662
55499,SIOUX FALLS N SD,4865,WM Supercenter,Retail,5200 W 60TH ST N,SIOUX FALLS,MINNEHAHA,SD,57107-6419,Open,37e13a0a-6358-40ad-9475-625a456b2648,-10774571.6578,5404251.9373
55500,"GRAND HAVEN, MI",5386,WM Supercenter,Retail,14700 US HIGHWAY 31,GRAND HAVEN,OTTAWA,MI,49417-8390,Open,2dd16997-961f-4c40-a2ef-4fa55288c9cf,-9597592.7967,5317393.4714
55501,SAN JUAN SAMS,4866,Sam's Club,Wholesale,PR-2 KM 2.2 KENNEDY AVE,SAN JUAN,SAN JUAN,PR,00920-1715,Open,35684498-e186-4092-9971-b13c1577d9a2,-7356839.3156,2088141.2889
55502,"PONCE, PR",6690,Sam's Club,Wholesale,2188 AVE EDUARDO RUBERTE,PONCE,PONCE,PR,00731-0601,Open,f2881223-2c73-452b-a958-e77c9deb015e,-7416980.4497,2036808.9302
55504,"MIDDLEFIELD, OH",5387,WM Supercenter,Retail,15050 HARRINGTON WAY,MIDDLEFIELD,GEAUGA,OH,44062-9211,Open,96a67119-e586-4b66-903e-ec88f3f7517f,-9025083.8913,5080727.105
55506,"TUCSON, AZ",6692,Sam's Club,Wholesale,4701 N STONE AVE,TUCSON,PIMA,AZ,85704-5700,Open,952376c0-64c2-4732-b56c-856198293f8f,-12353265.603,3801696.0933
55508,"LEAGUE CITY (HWY 646), TX",5388,WM Supercenter,Retail,1701 W FM 646 RD,LEAGUE CITY,BRAZORIA,TX,77573-4968,Open,09279e88-f8c0-4f4f-81d2-a2a3098a97fe,-10585349.3401,3435627.5049
55509,KANSAS CITY KS,4870,Sam's Club,Wholesale,10510 PARALLEL PKWY,KANSAS CITY,WYANDOTTE,KS,66109-0000,Open,e20cdb6b-5a92-43e2-ae1c-a2cff38cb7bd,-10555709.6352,4740529.8103
55510,"LANGHORNE, PA",6693,Sam's Club,Wholesale,1717 E LINCOLN HWY,LANGHORNE,BUCKS,PA,19047-3043,Open,3f287474-41b6-44e3-b235-af1f3eb28e5c,-8336381.3712,4890992.0224
55512,WACO (WOODWAY) TX,5389,WM Supercenter,Retail,600 HEWITT DR,WACO,MCLENNAN,TX,76712-6654,Open,d94a815c-605f-49e6-a799-88ef2837e8c2,-10821844.2588,3697006.2069
55513,"MARIETTA (TRADE CTR), GA",5390,WM Supercenter,Retail,210 COBB PKWY S,MARIETTA,COBB,GA,30060-6509,Open,72427ad9-327a-4ee1-a8a8-d61de726e9df,-9408902.9202,4021522.316
55517,NAPLES (I-75) FL,5391,WM Supercenter,Retail,5420 JULIET BLVD,NAPLES,COLLIER,FL,34109-2628,Open,bab54160-5988-4cec-94de-5bbf07821ea9,-9099873.5572,3032664.1187
55519,"MERIDIAN, MS",4871,Sam's Club,Wholesale,715 BONITA DR,MERIDIAN,LAUDERDALE,MS,39301-4603,Open,40c1a97e-3546-4878-a59a-b1fa184e0ce6,-9870516.0168,3811895.4931
55521,"BAXLEY, GA",5392,WM Supercenter,Retail,980 W PARKER ST,BAXLEY,APPLING,GA,31513-0653,Open,e89bbf04-f300-48b1-89da-3fd190d3daea,-9168792.2332,3735280.7537
55523,COLUMBIA NE SC,4872,Sam's Club,Wholesale,733 FASHION DRIVE,COLUMBIA,RICHLAND,SC,29229-0000,Open,ad6d6256-61c4-4067-9109-8b83943732c4,-9003449.3935,4045272.3495
55526,GREENSBORO ALAMANCE CHURCH,5393,Neighborhood Market,Retail,1050 ALAMANCE CHURCH RD,GREENSBORO,GUILFORD,NC,27406-3808,Open,6a6b39b8-0dd1-4dca-8e26-0333472aa3f4,-8880032.2571,4306151.0745
55528,LINCOLN NE,4873,Sam's Club,Wholesale,8480 ANDERMATT DR,LINCOLN,LANCASTER,NE,68526-0000,Open,5cdfd100-b6b6-4d38-954a-f783cbb15449,-10753561.6623,4973701.352
55530,DINUBA CA,5394,WM Supercenter,Retail,770 W EL MONTE WAY,DINUBA,TULARE,CA,93618-3493,Open,147ac45d-78c3-4ade-a237-ff6a485893d2,-13291812.6977,4375654.7975
55531,ALBANY OR,5396,WM Supercenter,Retail,1330 GOLDFISH FARM RD SE,ALBANY,LINN,OR,97322-5154,Open,5d122fb8-b034-49b4-a754-664c12866da0,-13698012.3989,5563004.0939
55532,COVINGTON LA,4874,Sam's Club,Wholesale,69630 STIRLING BLVD,COVINGTON,ST. TAMMANY,LA,70433-0000,Open,3937548d-0e2c-4e9c-adac-c743ed2d3580,-10033779.0744,3560566.5336
55534,"WINONA, MN",5397,WM Supercenter,Retail,955 FRONTENAC DR,WINONA,WINONA,MN,55987-6504,Open,d6493d7f-55a4-4007-ae14-43060437d223,-10198817.2326,5470536.34
55537,WENTZVILLE MO,4875,Sam's Club,Wholesale,3055 BEAR CREEK DR,WENTZVILLE,ST. CHARLES,MO,63385-3502,Open,6c022554-b4e9-4dce-be66-c8c3a668c8ae,-10116901.6721,4695152.3008
55538,"ROCKFORD(W), IL",5398,WM Supercenter,Retail,3902 W RIVERSIDE BLVD,ROCKFORD,WINNEBAGO,IL,61101-9507,Open,0eac11fe-4e59-4151-b07e-9aa022d56cbd,-9920110.2971,5207990.4342
55541,"BOWLING GREEN, KY",4876,Sam's Club,Wholesale,3200 KEN BALE BLVD,BOWLING GREEN,WARREN,KY,42103-6025,Open,c87230c7-038a-457f-8fbf-d3598d8498ab,-9619741.9244,4430938.2263
55542,DIXON IL,5399,WM Supercenter,Retail,1640 S GALENA AVE,DIXON,LEE,IL,61021-9611,Open,04aa1869-daeb-4da0-85fb-db1f9722f123,-9959946.4221,5135166.0375
55549,GLEN CARBON IL,4878,Sam's Club,Wholesale,5 ILLINI DR,GLEN CARBON,MADISON,IL,62034-0000,Open,c1c11a70-aaa0-42e9-8053-d3dd20e34824,-10013698.4854,4690294.6674
55550,AIKEN SC,4879,Sam's Club,Wholesale,220 JEFFERSON DAVIS HWY,AIKEN,AIKEN,SC,29801-0000,Open,fdacafb1-c20a-495b-aab4-945eac00a665,-9103950.9675,3970347.0682
55551,MCALLEN E TX,6098,Neighborhood Market,Retail,800 EAST NOLANA AVE,MCALLEN,HIDALGO,TX,78501-0000,Open,2101fb5b-d218-424c-ade5-6a17e216c407,-10932169.1099,3028345.2491
55553,CHICAGO (W) IL,5402,WM Supercenter,Retail,4650 W NORTH AVE,CHICAGO,COOK,IL,60639-4611,Open,58ad49d7-0154-4ad7-97f6-cc3a0a11f73b,-9767489.828,5147766.3329
55557,URBANA IL,5403,WM Supercenter,Retail,100 S HIGH CROSS RD,URBANA,CHAMPAIGN,IL,61802-7804,Open,8905acab-0f4e-4070-98f8-52f385c41a2a,-9813857.8468,4882178.3504
55561,"INDIANAPOLIS, IN",5408,Neighborhood Market,Retail,3805 S KEYSTONE AVE,INDIANAPOLIS,MARION,IN,46227-3540,Open,438ca5f5-5401-46af-8d80-468551437c35,-9586743.4878,4824039.5327
55565,ENGLEWOOD OH,5409,WM Supercenter,Retail,7725 HOKE RD,ENGLEWOOD,MONTGOMERY,OH,45315-9725,Open,04ac01a6-4c45-4eb9-a349-5c72b89e759a,-9388110.2204,4845082.5427
55572,"CANTON(C), OH",5410,WM Supercenter,Retail,4004 TUSCARAWAS ST W,CANTON,STARK,OH,44708-5503,Open,cf0644fe-d97b-47cc-9c63-e9c3039d2e58,-9063874.0584,4982018.4398
55576,IONIA MI,5411,WM Supercenter,Retail,152 W SPRAGUE RD,IONIA,IONIA,MI,48846-7402,Open,791a45c4-2828-45c7-b34d-3c189ac585a3,-9470898.0804,5303292.5869
55580,FORKED RIVER NJ,5414,WM Supercenter,Retail,580 US HIGHWAY 9,LANOKA HARBOR,OCEAN,NJ,08734-2210,Open,a3985c48-0048-4365-9981-2d3fbc48d51d,-8257601.6808,4845427.5335
55583,ARLINGTON (N) TX,5416,WM Supercenter,Retail,915 E RANDOL MILL RD,ARLINGTON,TARRANT,TX,76011-6017,Open,ab44a0d8-0475-49ae-b49b-b9950b42e936,-10808626.9617,3862292.2806
55587,"LOUISVILLE, KY",5417,WM Supercenter,Retail,175 OUTER LOOP,LOUISVILLE,JEFFERSON,KY,40214-5544,Open,09cb75c7-c815-49c5-a8e6-413b15d2bdb5,-9548972.3393,4597657.4652
55588,"LOUISVILLE (BASHFORD), KY",5418,WM Supercenter,Retail,2020 BASHFORD MANOR LN,LOUISVILLE,JEFFERSON,KY,40218-2114,Open,5b933dc0-d0bf-42f5-9d9f-25d6c0c9cbf8,-9536459.4719,4607601.0372
55591,"HERNANDO, MS",5419,WM Supercenter,Retail,2600 MCINGVALE RD,HERNANDO,DESOTO,MS,38632-8658,Open,c5891291-cd45-4b8a-bad6-0a5ff8c46b55,-10015272.7656,4139768.4677
55594,ORLANDO LANDSTAR FL,6149,Neighborhood Market,Retail,13801 LANDSTAR BLVD,ORLANDO,ORANGE,FL,32824-5525,Open,2122d99b-a9ed-4870-8f38-941bf2eef31d,-9057484.431,3295198.0124
55595,"KISSIMMEE, FL",5420,WM Supercenter,Retail,3250 VINELAND RD,KISSIMMEE,OSCEOLA,FL,34746-4893,Open,d36d7bb7-eb21-418c-924e-bf899e1f27f5,-9071027.4489,3292114.5732
55599,ST. PETERS SUTTERS MILL MO,5421,Neighborhood Market,Retail,45 SUTTERS MILL RD,SAINT PETERS,SAINT CHARLES,MO,63376-2759,Open,21032a34-cba5-4bbd-be2b-85b3e2fa3a15,-10083346.5267,4690038.0596
55603,"BAINBRIDGE, GA",5422,WM Supercenter,Retail,500 E ALICE ST,BAINBRIDGE,DECATUR,GA,39819-4998,Open,1f8eca22-487d-4b19-a6c1-4009b249efd7,-9414411.5652,3618462.8234
55606,"LAS VEGAS (HOLLYWOOD), NV",5423,Neighborhood Market,Retail,6570 E LAKE MEAD BLVD,LAS VEGAS,CLARK,NV,89156-7044,Open,bd81f37f-3135-4101-ac8f-8644b1501e15,-12804970.7083,4327693.402
55609,"EAGLE POINT, OR",5424,WM Supercenter,Retail,11500 HANNON RD,EAGLE POINT,JACKSON,OR,97524-9598,Open,77a7ef38-c024-4000-a85c-a01f95a6236a,-13671579.9198,5231523.3135
55612,WESLACO TX,6159,Neighborhood Market,Retail,1600 S TEXAS BLVD,WESLACO,HIDALGO,TX,78596-0000,Open,c8aad0ee-c416-4ad6-8024-6d419f770404,-10908372.8989,3016683.3718
55613,"SAN JACINTO, CA",5425,WM Supercenter,Retail,1861 S SAN JACINTO AVE,SAN JACINTO,RIVERSIDE,CA,92583-5605,Open,033339e4-dfa3-4dfe-8b74-9f7952db6361,-13019432.3828,3997680.0196
55614,VALDOSTA GA,6732,Neighborhood Market,Retail,4196 BEMISS RD,VALDOSTA,LOWNDES,GA,31605-7830,Open,4e0d92dc-8053-4e3e-8f7a-03a30e0ef0ba,-9268187.2915,3621794.3383
55616,GULFPORT PASS RD MS,6165,Neighborhood Market,Retail,1733 E PASS RD,GULFPORT,HARRISON,MS,39507-3529,Open,b2e47d93-cedc-4e6d-a512-b00954077dfd,-9909598.9541,3554991.3178
55617,ST. PETERS HOWELL MO,5427,Neighborhood Market,Retail,3031 MID RIVERS MALL DR,ST. PETERS,SAINT CHARLES,MO,63376-3426,Open,afc7a4b7-9eaa-4ec0-be02-194c70d4cde9,-10088444.4028,4689351.2336
55620,DIBERVILLE MS,6166,Neighborhood Market,Retail,10290 D'IBERVILLE RD,DIBERVILLE,HARRISON,MS,39540-0000,Open,97615560-0b01-48a5-931c-1a7c469d3a45,-9895378.8911,3559834.8298
55621,"MESA (GREENFIELD), AZ",5428,WM Supercenter,Retail,1710 S GREENFIELD RD,MESA,MARICOPA,AZ,85206-3481,Open,4f46326d-2446-4cee-932f-522f2da31054,-12438811.2921,3946464.2236
55624,"SURPRISE, AZ",5429,WM Supercenter,Retail,14111 N PRASADA GATEWAY AVE,SURPRISE,MARICOPA,AZ,85388-2201,Open,53f5a544-deb1-483a-9e18-5995574f4a65,-12514615.9692,3976880.0151
55626,EASLEY SC,4901,Sam's Club,Wholesale,309 ROLLING HILLS CIR,EASLEY,PICKENS,SC,29640-0000,Open,28580cc1-062e-4a9d-a1c0-68026ca09d1c,-9188498.0095,4140671.4799
55627,"ALBUQUERQUE, NM",5430,WM Supercenter,Retail,3500 COORS BLVD SW,ALBUQUERQUE,BERNALILLO,NM,87121-5274,Open,79f0ae62-757a-4491-989a-0c9d9d0e229f,-11878998.3747,4167427.3723
55630,TULSA HARVARD OK,6170,Neighborhood Market,Retail,3139 S HARVARD AVE E,TULSA,TULSA,OK,74135-0000,Open,c26d171a-5ce1-42c9-9d43-8d4b599e381d,-10679839.9956,4316804.1528
55631,"NEW RICHMOND, WI",5432,WM Supercenter,Retail,250 RICHMOND WAY,NEW RICHMOND,ST. CROIX,WI,54017-6829,Open,1a4da87b-ca10-442b-97d8-690356597a31,-10301545.8643,5637155.5082
55633,"DENTON, TX",4905,Sam's Club,Wholesale,2850 W UNIVERSITY DR,DENTON,DENTON,TX,76201-1601,Open,c59344e3-dbcc-4473-b6f3-058add0ad0c4,-10816938.5201,3926261.9628
55634,KANSAS CITY ARGENTINE KS,6172,Neighborhood Market,Retail,2300 METROPOLITAN AVENUE,KANSAS CITY,WYANDOTTE,KS,66106-0000,Open,dd82069a-45a4-43c9-a771-fd64b05b5c33,-10537052.4885,4732378.9394
